0.007928328587020611, 0.020676779257724154
0.01149339488903664, 0.03284298763038562
0.015058461191052669, 0.046176067045025304
0.01901964597107049, 0.059352265638716206
0.022980830751088296, 0.07358925608875089
0.026942015531106117, 0.08697761305371055
0.030903200311123924, 0.10036597001867009
0.034864385091141745, 0.11375432698362975
0.03882556987115955, 0.12586973372097687
0.04278675465117737, 0.13777298208705535
0.04674793943119518, 0.14967623045313383
0.05110524268921478, 0.1622181918905211
0.055858664425236154, 0.17497454965668024
0.06061208616125753, 0.18773090742283927
0.06536550789727891, 0.19978007061810255
0.0701189296333003, 0.21112203924246997
0.07487235136932166, 0.22193361193866534
0.07962577310534302, 0.232391587349413
0.08437919484136441, 0.24231916683198873
0.0891326165773858, 0.25224674631456434
0.09388603831340717, 0.2611135339407964
0.09863946004942853, 0.2696267242815804
0.10339288178544992, 0.2781399146223644
0.10814630352147131, 0.2862995076777006
0.11289972525749267, 0.2942823020903128
0.11765314699351404, 0.30155790193202914
0.1228026872075372, 0.310073330230316
0.12715999046555682, 0.31699309482908156
0.13191341220157818, 0.32391509738534996
0.13666683393759954, 0.33083709994161836
0.14142025567362093, 0.33775910249788677
0.14617367740964232, 0.3446811050541553
0.15092709914566368, 0.35107271168225185
0.15568052088168505, 0.3574643183103483
0.16043394261770644, 0.3638559249384449
0.16518736435372783, 0.3700707329238174
0.1699407860897492, 0.37610874226646607
0.17469420782577055, 0.3821467516091146
0.17944762956179194, 0.38836155959448715
0.18420105129781333, 0.394045971651688
0.18895447303383472, 0.3997303837088887
0.19370789476985606, 0.4055915944088133
0.19846131650587745, 0.4110992078232901
0.20321473824189884, 0.41678361988049073
0.20796815997792018, 0.42264483058041535
0.21272158171394157, 0.42797564535216814
0.21747500344996296, 0.43348325876664495
0.22222842518598435, 0.43899087218112165
0.22698184692200574, 0.44414488831015064
0.23173526865802707, 0.44965250172462734
0.23648869039404846, 0.4548065178536561
0.24124211213006985, 0.4601373326254089
0.2459955338660912, 0.46511455011171376
0.2507489556021126, 0.4700917675980185
0.25550237733813397, 0.4752457837270474
0.26025579907415536, 0.48022300121335226
0.26500922081017675, 0.4848466214142092
0.2697626425461981, 0.48964704025779016
0.2745160642822195, 0.4940938618159232
0.2796656044962426, 0.5008413036869704
0.2840229077542622, 0.503694699503085
0.2887763294902836, 0.507964722418494
0.293529751226305, 0.5125883426193509
0.29828317296232637, 0.5168583655347601
0.30303659469834776, 0.521128388450169
0.3077900164343691, 0.5253984113655781
0.3125434381703905, 0.529668434280987
0.3172968599064119, 0.5339384571963961
0.3220502816424332, 0.5380316814690811
0.3268037033784546, 0.5417713084563183
0.331557125114476, 0.5460413313717274
0.3363105468504974, 0.5501345556444125
0.3410639685865188, 0.5538741826316496
0.3458173903225401, 0.5579674069043347
0.3505708120585615, 0.5617070338915717
0.3553242337945829, 0.5658002581642569
0.3600776555306042, 0.5695398851514941
0.3648310772666256, 0.5736331094241791
0.369584499002647, 0.5773727364114163
0.3743379207386684, 0.5816427593268253
0.3790913424746898, 0.5852055876713385
0.3838447642107111, 0.5889452146585756
0.3885981859467325, 0.5928616402885367
0.3933516076827539, 0.5966012672757739
0.39810502941877524, 0.6003408942630111
0.4028584511547966, 0.6042573198929722
0.407611872890818, 0.6079969468802093
0.4123652946268394, 0.6115597752247226
0.4171187163628608, 0.6154762008546837
0.42187213809888213, 0.6192158278419209
0.4266255598349035, 0.6229554548291579
0.4313789815709249, 0.6265182831736712
0.43613240330694625, 0.6302579101609084
0.4408858250429677, 0.6336439398626976
0.44563924677898903, 0.6373835668499347
0.45039266851501036, 0.6409463951944478
0.4551460902510318, 0.6443324248962372
0.45989951198705314, 0.6480720518834743
0.4646529337230746, 0.6516348802279875
0.4694063554590959, 0.6550209099297767
0.47415977719511726, 0.65858373827429
0.4789131989311387, 0.6623233652615271
0.48366662066716004, 0.6657093949633164
0.4884200424031814, 0.6692722233078295
0.4931734641392028, 0.6730118502950666
0.49792688587522416, 0.6762210813541321
0.5026803076112455, 0.6797839096986451
0.5074337293472669, 0.6831699394004345
0.5121871510832883, 0.6865559691022236
0.5169405728193097, 0.6901187974467369
0.521693994555331, 0.6933280285058021
0.5264474162913524, 0.6968908568503154
0.5312008380273738, 0.6997464906239327
0.5355581412853934, 0.7017158932264274
0.5407076814994166, 0.7079329391693028
0.545461103235438, 0.7107885729429202
0.5502145249714593, 0.7139978040019854
0.5549679467074807, 0.7172070350610508
0.5597213684435021, 0.7207698634055639
0.5644747901795234, 0.7241558931073532
0.5692282119155448, 0.7275419228091424
0.5739816336515662, 0.7309279525109316
0.5787350553875875, 0.7343139822127209
0.583488477123609, 0.737876810557234
0.5882418988596303, 0.7410860416162993
0.5929953205956517, 0.7446488699608125
0.5977487423316731, 0.7480348996626018
0.6025021640676944, 0.751420929364391
0.6072555858037159, 0.7548069590661802
0.6120090075397372, 0.7580161901252456
0.6167624292757586, 0.7614022198270348
0.62151585101178, 0.7647882495288241
0.6262692727478013, 0.7681742792306132
0.6310226944838228, 0.7715603089324026
0.6357761162198441, 0.7747695399914678
0.6405295379558654, 0.7781555696932569
0.6452829596918869, 0.7813648007523223
0.6500363814279082, 0.7849276290968354
0.6547898031639295, 0.7879600615131768
0.659543224899951, 0.79152288985769
0.6642966466359723, 0.7949089195594792
0.6690500683719938, 0.7981181506185445
0.6738034901080151, 0.8011505830348858
